Title,Monthly sales,Sales,Monthly revenue,Revenue,LQS,Price,Category,Shop,BSR Category (%),BSR Category,Conversion rate,Creator,Product creation era,Views,Video,URL,Tag count,Tags,Review rate,Reviews,Review score,Production partners,Processing time,Min processing time,Max processing time,Personalization required,Creation date,Favorites,Listing type,Listing age (days),Vintage,Supply item,Personalizable,Image count,Free US shipping
"Diamond Engagement Ring- 14K Yellow Gold Vermeil Oval Brilliant Ring- Sparkly Milgrain Diamond Wedding Ring Promise Anniversary Bridal Ring","1","19","$47","$1691","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.70%","Shop owner","Made to Order","2702","Yes","https://www.etsy.com/listing/1290892740/diamond-engagement-ring-14k-yellow-gold","13","engagement ring,anniversary rings,bridal wedding rings,oval cut diamond,PERSONALIZED JEWELRY,MINIMALIST JEWELRY,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,GIFT FOR WIFE,PROMISE RING FOR HER,handmade jewelry,Mother's Day Gift","31.58%","6","4.80","None","4.00 days","3 days","5 days","No","14 Eyl, 2022","108","Physical","1090","No","No","Yes","5","Yes",
"Diamond Engagement Ring- 925 Sterling Silver Toi Et Moi Minimalist Unique Bridal Diamond Promise Ring- Anniversary or Birthday Gift for Her","2","3","$147","$267","58","$89.00","Jewelry","Aquamarise","0.0","NaN","1.80%","Shop owner","Made to Order","167","Yes","https://www.etsy.com/listing/4327044379/diamond-engagement-ring-925-sterling","13","Dainty promise ring,handmade jewelry,PERSONALIZED JEWELRY,Vintage Bridal Set,non traditional ring,toi et moi ring,affordable ring,silver rings women,unique rings for her,her engagement ring,minimalist rings,Alternative Rings,unique ring for her","33.33%","1","5.00","None","4.00 days","3 days","5 days","No","27 Haz, 2025","5","Physical","72","No","No","Yes","3","Yes",
"Orion Nebula & Cornflower Sapphire Leaf Couples Ring- His and Hers Ring Set- Rose Gold Wedding Bands with Sapphire- Outer Space Couples Ring","6","130","$1402","$30550","63","$235.00","Jewelry","Aquamarise","0.0","NaN","0.26%","Shop owner","Made to Order","50236","Yes","https://www.etsy.com/listing/1590585220/orion-nebula-cornflower-sapphire-leaf","13","Matching ring set,his and hers ring,engagement ring set,wedding ring set,couples promise ring,promise ring set,black mens ring,blue and gold ring,Blue sapphire ring,couples wedding band,Outer space ring,rose gold leaf ring,gold nebula ring set","30.77%","40","5.00","None","4.00 days","3 days","5 days","No","06 Kas, 2023","2814","Physical","672","No","No","Yes","7","Yes",
"Orange Sapphire Engagement Ring in 925 Sterling Silver- Unique Gemstone Promise Ring- September Birthstone Anniversary Birthday Gift For Her","0","16","$28","$1424","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.60%","Shop owner","Made to Order","2686","Yes","https://www.etsy.com/listing/1023276691/orange-sapphire-engagement-ring-in-925","13","engagement ring,September birthstone,princess cut ring,split shank ring,Dainty promise ring,GIFTS FOR HER,PERSONALIZED RING,PROMISE RING FOR HER,925 sterling silver,sapphire ring women,orange sapphire ring,women silver ring,unique ring for her","31.25%","5","5.00","None","4.00 days","3 days","5 days","No","21 May, 2021","208","Physical","1571","No","No","Yes","5","Yes",
"Natural Moonstone Engagement Ring in 14K Rose Gold Vermeil- Dainty Raw Gemstone Promise Ring- June Birthstone- Anniversary Gift For Her","4","308","$387","$27412","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.58%","Shop owner","Made to Order","52664","Yes","https://www.etsy.com/listing/734745128/natural-moonstone-engagement-ring-in-14k","13","June Birthstone,Birthday Gift,Rainbow moonstone,Dainty promise ring,STATEMENT RING,GIFTS FOR HER,PROMISE RING FOR HER,Custom Ring for Her,rose gold ring woman,Her Engagement ring,Anniversary Gift,moonstone ring women,14k rose gold ring","30.84%","95","4.80","None","4.00 days","3 days","5 days","No","29 Eki, 2019","3287","Physical","2141","No","No","Yes","5","Yes",
"Esme Alexandrite & Black Onyx Engagement Ring- 14K Rose Gold Vermeil Fairy Vintage Promise Ring- June Birthstone- Anniversary Gift For Her","0","3","$49","$405","53","$135.00","Jewelry","Aquamarise","0.0","NaN","0.17%","Shop owner","Made to Order","1754","Yes","https://www.etsy.com/listing/1844866499/esme-alexandrite-black-onyx-engagement","13","Leaf engagement ring,Dainty promise ring,Womens Promise Ring,Personalized Gifts,Gifts For Her,handmade jewelry,PERSONALIZED JEWELRY,Fairy Core Jewelry,women ring silver,alexandrite ring,nature inspired ring,nature inspired,June birthstone","33.33%","1","5.00","None","4.00 days","3 days","5 days","No","17 Ara, 2024","156","Physical","264","No","No","Yes","3","Yes",
"Natural Tanzanite Engagement Ring in 14K Solid Yellow Gold- Vintage Art Deco Promise Ring For Her- Unique Solid Gold- December Birthstone","0","3","$67","$3525","53","$1175.00","Jewelry","Aquamarise","0.0","NaN","0.07%","Shop owner","Made to Order","4111","No","https://www.etsy.com/listing/1002456041/natural-tanzanite-engagement-ring-in-14k","13","Vintage Ring,Engagement Ring,natural tanzanite,December birthstone,gold tanzanite ring,14k solid gold ring,dainty promise ring,GIFTS FOR HER,GIFT FOR WIFE,PROMISE RING FOR HER,tanzanite ring women,vintage ring women,women art deco ring","33.33%","1","5.00","None","18.00 days","12 days","24 days","No","16 Nis, 2021","280","Physical","1606","No","No","Yes","5","Yes",
"Hexagon Diamond Ring- Sterling Silver Dainty Diamond Engagement Ring For Women- Promise Ring- April Birthstone- Anniversary Gift For Her","0","26","$39","$2314","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.43%","Shop owner","Made to Order","6096","Yes","https://www.etsy.com/listing/865599470/hexagon-diamond-ring-sterling-silver","13","engagement ring,Promise ring for her,sparkly Diamond ring,hexagon cut ring,DAINTY DIAMOND RING,MINIMALIST JEWELRY,STATEMENT RING,GIFTS FOR HER,VINTAGE JEWELRY,PERSONALIZED RING,EVERYDAY JEWELRY,CRYSTAL JEWELRY,handmade jewelry","30.77%","8","5.00","None","4.00 days","3 days","5 days","No","01 Eki, 2020","401","Physical","1803","No","No","Yes","7","Yes",
"Esme Alexandrite and Diamond (cz) Ring in 925 Sterling Silver Leaf Engagement Ring Unique Nature Inspired Promise Ring Birthday Gift For Her","1","6","$111","$810","53","$135.00","Jewelry","Aquamarise","0.0","NaN","0.34%","Shop owner","Made to Order","1750","Yes","https://www.etsy.com/listing/1858196687/esme-alexandrite-and-diamond-cz-ring-in","13","Vintage Ring,Anniversary Gift,GIFTS FOR HER,PROMISE RING FOR HER,Custom Ring for Her,Her Engagement Ring,Alternative bride,Art Deco Engagement,Leaf wedding ring,Fairy core aesthetic,diamond ring for her,alexandrite ring,handmade jewelry","33.33%","2","5.00","None","4.00 days","3 days","5 days","No","13 Oca, 2025","126","Physical","238","No","No","Yes","5","Yes",
"Green Moss Agate & Fire Opal Ring- 14K Rose Gold Vermeil Enchated Garden Agate Engagement Ring For Women- Unique Promise Ring- Gift For Her","1","6","$47","$534","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.67%","Shop owner","Made to Order","895","Yes","https://www.etsy.com/listing/1793366419/green-moss-agate-fire-opal-ring-14k-rose","13","green moss agate,dainty promise ring,GIFTS FOR HER,PERSONALIZED RING,her engagement ring,rose gold ring women,Anniversary gift,moss agate ring,fairy core aesthetic,Nature inspired ring,moss agate leaf ring,non traditional ring,spring court ring","33.33%","2","5.00","None","4.00 days","3 days","5 days","No","12 Eyl, 2024","79","Physical","361","No","No","Yes","5","Yes",
"Oval Aquamarine Engagement Ring in 925 Sterling Silver- 3 Stone Unique Minimalist Promise Ring- March Birthstone- Anniversary Gift for Her","1","45","$89","$4005","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.56%","Shop owner","Made to Order","7969","Yes","https://www.etsy.com/listing/1123964572/oval-aquamarine-engagement-ring-in-925","13","engagement ring,natural aquamarine,aquamarine rings,birthstone jewelry,march birthstone,anniversary rings,something blue,GIFTS FOR HER,PROMISE RING FOR HER,aquamarine ring,sterling silver ring,women silver ring,anniversary gift","31.11%","14","5.00","None","4.00 days","3 days","5 days","No","09 Ara, 2021","426","Physical","1368","No","No","Yes","4","Yes",
"Kite Black Diamond Ring Set- Sterling Silver Kite Black Onyx Engagement Ring For Women - Promise Ring- Anniversary Birthday Gift For Her","2","94","$196","$8366","63","$89.00","Jewelry","Aquamarise","0.0","NaN","1.07%","Shop owner","Made to Order","8764","Yes","https://www.etsy.com/listing/1166642646/kite-black-diamond-ring-set-sterling","13","Black diamond ring,engagement ring,birthday gift,black onyx ring,Promise ring for her,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,GIFT FOR WIFE,PERSONALIZED GIFTS,handmade jewelry,personalized jewelry,summer jewelry","30.85%","29","5.00","None","4.00 days","3 days","5 days","No","16 %u015Eub, 2022","743","Physical","1299","No","No","Yes","4","Yes",
"Cushion Morganite Ring in 925 Sterling Silver- Halo Blush Pink Morganite Engagement Ring- Promise Ring- Anniversary Birthday Gift For Her","4","240","$400","$21360","58","$89.00","Jewelry","Aquamarise","0.0","NaN","1.08%","Shop owner","Made to Order","22309","Yes","https://www.etsy.com/listing/978894538/cushion-morganite-ring-in-925-sterling","13","pink morganite ring,STATEMENT RING,her engagement ring,Women silver ring,dainty promise ring,GIFTS FOR HER,PROMISE RING FOR HER,cushion cut ring,unique ring for her,women pink ring,cocktail ring silver,anniversary gift,sterling silver ring","30.83%","74","5.00","None","4.00 days","3 days","5 days","No","02 Nis, 2021","1258","Physical","1620","No","No","Yes","5","Yes",
"Aurora Royal Blue Sapphire Ring- Sterling Silver Ring- Genuine Sapphire Engagement ring - Promise Ring- September Birthstone Gift For Her","1","65","$106","$5785","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.72%","Shop owner","Made to Order","8971","Yes","https://www.etsy.com/listing/968577737/aurora-royal-blue-sapphire-ring-sterling","13","engagement ring,September birthstone,blue sapphire ring,dainty promise ring,DAINTY DIAMOND RING,PERSONALIZED GIFT,oval halo ring,GIFTS FOR HER,GIFTS FOR MOM,PROMISE RING FOR HER,handmade jewelry,personalized jewelry,summer jewelry","30.77%","20","5.00","None","4.00 days","3 days","5 days","No","23 %u015Eub, 2021","694","Physical","1657","No","No","Yes","6","Yes",
"Natural Red Garnet Ring- 14K Rose Gold Vermeil Halo Oval Engagement or Promise Ring For Women- January Birthstone- Anniversary Gift For Her","4","282","$345","$25098","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.95%","Shop owner","Made to Order","29554","Yes","https://www.etsy.com/listing/732735947/natural-red-garnet-ring-14k-rose-gold","13","Natural Garnet Ring,14K Rose Gold Ring,Engagement Ring,January Birthstone,Anniversary Gift,Birthday Gift,Dainty promise ring,red gemstone ring,GIFTS FOR HER,PROMISE RING FOR HER,rose gold ring women,oval engagement ring,non traditional ring","30.85%","87","5.00","None","4.00 days","3 days","5 days","No","30 A%u011Fu, 2019","1720","Physical","2201","No","No","Yes","5","Yes",
"Filigree Leaf Diamond Wedding Band For Woman- 925 Sterling Silver Curved Matching Stacking Ring Art deco Leaf Vintage Promise Ring For Her","1","29","$111","$2581","53","$89.00","Jewelry","Aquamarise","0.0","NaN","0.22%","Shop owner","Made to Order","13023","Yes","https://www.etsy.com/listing/1574674087/filigree-leaf-diamond-wedding-band-for","13","Leaf and Vine Ring,Nature Wedding Band,Diamond Wedding Ring,Curved Wedding Band,her engagement ring,dainty promise ring,leaf wedding ring,anniversary gift,Gifts for her,Stacking Ring,Vintage jewelry,Botanical ring,Silver Rings Woman","31.03%","9","5.00","None","4.00 days","3 days","5 days","No","25 Eyl, 2023","817","Physical","714","No","No","Yes","5","Yes",
"Green Moss Agate Wedding Band- Rose Gold Hammered Tungsten Ring- 8mm Man Ring- Comfort Fit Dome Polish- Birthday Anniversary Gift For Him","1","32","$160","$4000","53","$125.00","Jewelry","Aquamarise","0.0","NaN","0.64%","Shop owner","Made to Order","4982","Yes","https://www.etsy.com/listing/1521420130/green-moss-agate-wedding-band-rose-gold","13","man moss agate ring,woman wedding band,rose gold moss agate,man rose gold ring,man engagement ring,moss agate man,mens wedding band,man tungsten ring,unique gifts for him,anniversary gift,boyfriend gifts,birthday gift him,Custom Ring for Her","31.25%","10","4.70","None","4.00 days","3 days","5 days","No","02 A%u011Fu, 2023","235","Physical","768","No","No","Yes","5","Yes",
"Cornflower Blue Sapphire Engagement Ring For Women- 925 Sterling Silver Leaf Sapphire Promise Ring- September Birthstone- Anniversary Gift","1","19","$136","$1805","58","$95.00","Jewelry","Aquamarise","0.0","NaN","0.56%","Shop owner","Made to Order","3391","Yes","https://www.etsy.com/listing/1749327332/cornflower-blue-sapphire-engagement-ring","13","Blue sapphire ring,Leaf engagement ring,Dainty promise ring,sapphire leaf ring,Womens Promise Ring,Personalized Gifts,Gifts For Her,September birthstone,handmade jewelry,PERSONALIZED JEWELRY,Fairy Core Jewelry,women ring silver,cornflower sapphire","31.58%","6","4.70","None","4.00 days","3 days","5 days","No","17 Tem, 2024","216","Physical","417","No","No","Yes","6","Yes",
"Lily Galaxy Sandstone Ring- Blue Sandstone Engagement Ring- Nebula Ring- Sterling Silver Ring Promise Ring Anniversary Gift Outer Space Ring","3","127","$256","$11303","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.64%","Shop owner","Made to Order","19985","Yes","https://www.etsy.com/listing/1153911079/lily-galaxy-sandstone-ring-blue","13","sandstone ring,engagement ring,birthday gift,black diamond ring,Orion nebula ring,dainty promise ring,blue sandstone ring,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,GIFT FOR WIFE,PROMISE RING FOR HER,Mother's Day Gift","30.71%","39","5.00","None","4.00 days","3 days","5 days","No","04 Oca, 2022","2126","Physical","1342","No","No","Yes","5","Yes",
"Crushed Morganite Rose Gold Wedding Band- 8mm Hammered Tungsten Ring Womens/ Mens Wedding Ring- Comfort-Fit Dome Blushed- Anniversary Ring","1","19","$110","$2375","63","$125.00","Jewelry","Aquamarise","0.0","NaN","0.54%","Shop owner","Made to Order","3488","Yes","https://www.etsy.com/listing/1593966144/crushed-morganite-rose-gold-wedding-band","13","Mens wedding band,woman wedding band,tungsten ring,man rose gold band,pink morganite ring,minimalist jewelry,pink gemstone ring,Engagement ring,Couples ring,Gifts for her,hammered tungsten,pink ring of her,brushed wedding band","31.58%","6","5.00","None","4.00 days","3 days","5 days","No","11 Kas, 2023","197","Physical","667","No","No","Yes","6","Yes",
"Yellow Gold Couples Ring Set- His and Hers Brushed Tungsten Carbide Matching Wedding Bands- 8mm/ 2mm Unique Promise Rings- Vow Renewal Set","2","4","$448","$900","47","$225.00","Jewelry","Aquamarise","0.0","NaN","1.28%","Shop owner","Made to Order","313","Yes","https://www.etsy.com/listing/4324214464/yellow-gold-couples-ring-set-his-and","13","his and hers ring,engagement ring set,wedding ring set,promise ring set,Unique gemstone ring,Minimalist Bands,Vow Renewal Set,non traditional ring,gold couples ring,gold tungsten rings,gold wedding band,matching rings,traditional ring set","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","22 Haz, 2025","19","Physical","78","No","No","Yes","4","Yes",
"Amy Rutilated Quartz & Black Diamond Engagement Ring Set For Woman- Natural Rutilated Quartz Wedding Ring Set- 14K Rose Gold Vermeil Rings","1","23","$63","$2185","63","$95.00","Jewelry","Aquamarise","0.0","NaN","0.44%","Shop owner","Made to Order","5229","Yes","https://www.etsy.com/listing/1320718017/amy-rutilated-quartz-black-diamond","13","engagement ring,rutilated quartz,black diamond ring,black onyx,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PERSONALIZED GIFTS,BIRTHDAY GIFT,PROMISE RING FOR HER,handmade jewelry,personalized jewelry,Mother's Day Gift","30.43%","7","4.70","None","4.00 days","3 days","5 days","No","07 Eki, 2022","463","Physical","1066","No","No","Yes","5","Yes",
"Red Garnet Couples Ring Set- His and Hers Matching Wedding Band- Vampire Inspired Natural Garnet Starry Night Couples Ring- Promise Ring","4","9","$1044","$2385","47","$265.00","Jewelry","Aquamarise","0.0","NaN","1.27%","Shop owner","Made to Order","706","Yes","https://www.etsy.com/listing/4320029786/red-garnet-couples-ring-set-his-and-hers","13","Matching ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,red garnet ring set,bridal ring set,black and red ring,garnet coules ring,black rings woman","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","13 Haz, 2025","54","Physical","87","No","No","Yes","5","Yes",
"Triangle Cut Alexandrite Ring For Woman- Minimalist Color Changing Alexandrite Engagement Ring- Dainty Promise Ring- 14K Rose Gold Vermeil","1","26","$97","$2314","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.58%","Shop owner","Made to Order","4506","Yes","https://www.etsy.com/listing/1547345138/triangle-cut-alexandrite-ring-for-woman","13","natural alexandrite,color changing stone,trillion cut ring,her engagement ring,unique promise ring,anniversary gift,June birthstone ring,Birthday gift idea,Gifts for her,rose gold ring woman,purple crystal ring,minimalist jewelry,Bridal ring set","30.77%","8","4.80","None","4.00 days","3 days","5 days","No","07 Eyl, 2023","384","Physical","732","No","No","Yes","7","Yes",
"Galaxy Raw Salt and Pepper Diamond Ring Set For Women- Unique Kite Engagement Ring Geometric Diamond Promise Ring- 14K Yellow Gold Vermeil","1","19","$81","$2185","63","$115.00","Jewelry","Aquamarise","0.0","NaN","0.43%","Shop owner","Made to Order","4421","Yes","https://www.etsy.com/listing/1478954222/galaxy-raw-salt-and-pepper-diamond-ring","13","salt and pepper ring,rutilated quartz,engagement ring,natural raw diamond,black diamond,herkimer diamond,kite ring set,natural quartz ring,14k gold ring set,GIFTS FOR HER,GIFTS FOR MOM,PROMISE RING FOR HER,handmade jewelry","31.58%","6","5.00","None","4.00 days","3 days","5 days","No","30 May, 2023","245","Physical","831","No","No","Yes","9","Yes",
"Rutilated Quartz & Black Diamond Ring Set- 925 Sterling Silver Engagement Ring For Women- Natural Quartz Unique Promise Ring Gift For Her","0","6","$41","$570","68","$95.00","Jewelry","Aquamarise","0.0","NaN","0.30%","Shop owner","Made to Order","2021","Yes","https://www.etsy.com/listing/1740062598/rutilated-quartz-black-diamond-ring-set","13","Dainty promise ring,GIFTS FOR HER,PERSONALIZED RING,PROMISE RING FOR HER,her engagement ring,bridal ring set,woman black ring,Rutilated quartz,Kite ring set,Alternative bridal,black diamond ring,Unique ring set,Natural Quartz Ring","33.33%","2","5.00","None","4.00 days","3 days","5 days","No","28 Haz, 2024","128","Physical","436","No","No","Yes","6","Yes",
"Magnolia Moonstone Ring- Sterling Silver Natural Moonstone Engagement Promise Ring For Women June Birthstone- Anniversary Gift For Her","3","224","$282","$19936","68","$89.00","Jewelry","Aquamarise","0.0","NaN","1.02%","Shop owner","Made to Order","22054","Yes","https://www.etsy.com/listing/735638772/magnolia-moonstone-ring-sterling-silver","13","Moonstone Ring,Engagement Ring,Vintage Ring,June Birthstone,Anniversary Gift,Birthday Gift,Gift For Her,rainbow Moonstone,Dainty promise ring,GIFTS FOR HER,PROMISE RING FOR HER,handmade jewelry,Custom Ring for Her","30.80%","69","5.00","None","4.00 days","3 days","5 days","No","02 Kas, 2019","2053","Physical","2137","No","No","Yes","4","Yes",
"Faye Pink Sapphire Engagement Ring Set- Sterling Silver 2-Piece Teardrop Ring- Vintage Fairy Promise Ring- Birthday or Anniversary Gift Her","1","6","$151","$750","53","$125.00","Jewelry","Aquamarise","0.0","NaN","0.55%","Shop owner","Made to Order","1095","Yes","https://www.etsy.com/listing/1893041233/faye-pink-sapphire-engagement-ring-set","13","Dainty promise ring,Womens Promise Ring,Gifts For Her,handmade jewelry,PERSONALIZED JEWELRY,Fairy Core Jewelry,women ring silver,nature inspired ring,non traditional ring,dainty ring set,unique ring for her,pink sapphire ring,fairytale engagement","33.33%","2","5.00","None","4.00 days","3 days","5 days","No","24 Mar, 2025","71","Physical","168","No","No","Yes","3","Yes",
"Amethyst & Galaxy Sandstone Couples Ring Set- His and Hers Wedding Band- Rose Gold Matching Nature Couples Promise Ring- February Birthstone","2","52","$473","$11180","63","$215.00","Jewelry","Aquamarise","0.0","NaN","0.36%","Shop owner","Made to Order","14584","Yes","https://www.etsy.com/listing/1564961557/amethyst-galaxy-sandstone-couples-ring","12","Matching ring set,man rose gold ring,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,art deco engagement,polished men's ring,amethyst ring","30.77%","16","4.80","None","4.00 days","3 days","5 days","No","12 Eyl, 2023","991","Physical","727","No","No","Yes","8","Yes",
"Ceylon Blue Sapphire Stacking Ring Set- Sterling Silver Ring- Sapphire Wedding Band- Engagement Ring- Promise Ring- September Birthstone","4","214","$368","$19046","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.80%","Shop owner","","26784","Yes","https://www.etsy.com/listing/1022773357/ceylon-blue-sapphire-stacking-ring-set","13","Sterling Silver Ring,September Birthstone,ring layering,blue sapphire ring,Women silver ring,her engagement ring,dainty promise ring,marquise band,wedding ring,GIFTS FOR HER,PROMISE RING FOR HER,handmade jewelry,personalized jewelry","30.84%","66","5.00","None","4.00 days","3 days","5 days","No","20 May, 2021","1801","Physical","1571","No","No","Yes","5","Yes",
"Teardrop Red Garnet Ring Set in Black Ruthenium Over 925 Sterling Silver- Black Engagement Ring Unique Red Promise Ring- January Birthstone","1","2","$101","$230","47","$115.00","Jewelry","Aquamarise","0.0","NaN","1.23%","Shop owner","Made to Order","162","Yes","https://www.etsy.com/listing/4320024478/teardrop-red-garnet-ring-set-in-black","13","Dainty promise ring,Womens Promise Ring,Gifts For Her,handmade jewelry,black rings woman,alt engagement ring,gothic rings,non traditional ring,dark aesthetic,black rings for her,vampire inspired,vintage ring set,red garnet ring set","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","13 Haz, 2025","15","Physical","87","No","No","Yes","3","Yes",
"Briar Natural Rose Quartz and Pearl Engagement Ring Set- 925 Sterling Silver Fantasy Inspired Ring- Unique Promise Anniversary Gift For Her","2","10","$234","$1150","42","$115.00","Jewelry","Aquamarise","0.0","NaN","1.14%","Shop owner","Made to Order","877","Yes","https://www.etsy.com/listing/1894050917/briar-natural-rose-quartz-and-pearl","13","dainty promise ring,GIFTS FOR HER,PERSONALIZED RING,GIFT FOR WIFE,her engagement ring,unique gemstone ring,nature inspired ring,statement ring,minimalist ring set,pearl wedding band,Fairytale Ring Set,Pink Ring Set,Fairycore Engagement","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","26 Mar, 2025","50","Physical","166","No","No","Yes","3","Yes",
"Faye Ruby Engagement Ring Set in Black Ruthenium Over 925 Sterling Silver- Unique Vintage Set- Black 2-Piece Promise Ring- July Birthstone","2","4","$253","$460","47","$115.00","Jewelry","Aquamarise","0.0","NaN","1.51%","Shop owner","Made to Order","265","Yes","https://www.etsy.com/listing/4327019184/faye-ruby-engagement-ring-set-in-black","13","Dainty promise ring,Womens Promise Ring,Gifts For Her,handmade jewelry,black rings woman,alt engagement ring,gothic rings,non traditional ring,dark aesthetic,black rings for her,vampire inspired,vintage ring set,Red ruby ring set","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","27 Haz, 2025","18","Physical","73","No","No","Yes","4","Yes",
"Sapphire and Pearl Bridal Ring Set in Black Ruthenium Over Sterling Silver- Unique Engagement Ring Twisted Promise Ring September Birthstone","1","1","$63","$115","42","$115.00","Jewelry","Aquamarise","0.0","NaN","1.11%","Shop owner","Made to Order","90","Yes","https://www.etsy.com/listing/4327034245/sapphire-and-pearl-bridal-ring-set-in","13","Dainty promise ring,Womens Promise Ring,Gifts For Her,handmade jewelry,black rings woman,alt engagement ring,non traditional ring,dark aesthetic,black rings for her,her engagement ring,unique promise ring,Fantasy Wedding Ring,black rings women","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","27 Haz, 2025","7","Physical","73","No","No","Yes","3","Yes",
"Teardrop Green Moss Agate & Fire Opal Ring- 925 Sterling Silver Engagement Ring For Women- Nature Moss Promise Ring Anniversary Gift For Her","0","3","$21","$285","68","$95.00","Jewelry","Aquamarise","0.0","NaN","0.40%","Shop owner","Made to Order","750","Yes","https://www.etsy.com/listing/1745216944/teardrop-green-moss-agate-fire-opal-ring","13","green moss agate,Dainty promise ring,GIFTS FOR HER,VINTAGE JEWELRY,PERSONALIZED RING,PROMISE RING FOR HER,Fairy Core Aesthetic,Fire opal ring,Her engagement ring,unique rings,moss agate ring,moss agate and opal,nature inspired ring","33.33%","1","5.00","None","4.00 days","3 days","5 days","No","09 Tem, 2024","67","Physical","425","No","No","Yes","6","Yes",
"Oval Morganite Ring- 14K Rose Gold Vermeil Solitaire Engagement Ring- Dainty Promise Rings For Woman Anniversary Birthday Gift For Her","1","26","$66","$2314","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.41%","Shop owner","Made to Order","6285","Yes","https://www.etsy.com/listing/1316048147/oval-morganite-ring-14k-rose-gold","13","Morganite Ring,14K Rose Gold Ring,Engagement Ring,Anniversary Gift,Vintage Ring,Gift For Her,oval morganite ring,wedding ring,MINIMALIST JEWELRY,GIFTS FOR HER,GIFTS FOR MOM,PROMISE RING FOR HER,handmade jewelry","30.77%","8","4.80","None","4.00 days","3 days","5 days","No","30 Eyl, 2022","266","Physical","1073","No","No","Yes","2","Yes",
"Oval Aquamarine Ring in 925 Sterling Silver- Princess Diana 2 Carat Engagement Ring- Promise Ring March Birthstone Anniversary Gift For Her","2","133","$149","$11837","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.57%","Shop owner","Made to Order","23380","Yes","https://www.etsy.com/listing/683470683/oval-aquamarine-ring-in-925-sterling","13","natural aquamarine,engagement ring,march birthstone,princess Diana ring,something blue,STATEMENT RING,GIFTS FOR HER,handmade jewelry,unique promise ring,3 carat ring women,women ring silver,sterling silver ring,aquamarine ring","30.83%","41","5.00","None","4.00 days","3 days","5 days","No","15 %u015Eub, 2019","1329","Physical","2396","No","No","Yes","4","Yes",
"Natural Green Moss Agate Engagement Ring For Women- Alternative Bridal- Vintage Petite Promise Ring Anniversary Gift- 14K Rose Gold Vermeil","1","32","$100","$2848","74","$89.00","Jewelry","Aquamarise","0.0","NaN","0.51%","Shop owner","Made to Order","6279","Yes","https://www.etsy.com/listing/1463617311/natural-green-moss-agate-engagement-ring","13","green moss agate,birthday gift,modern vintage ring,flower ring,moss agate ring,dainty promise ring,mothers day gift,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PROMISE RING FOR HER,handmade jewelry,Mother's Day Gift","31.25%","10","4.80","None","4.00 days","3 days","5 days","No","17 Nis, 2023","513","Physical","874","No","No","Yes","6","Yes",
"Vintage Diamond Wedding Band in 14K Yellow Gold Vermeil- Milgrain Design Art Deco Wedding Ring Layering- Matching Half Eternity Gift For Her","1","29","$47","$2581","53","$89.00","Jewelry","Aquamarise","0.0","NaN","0.65%","Shop owner","Made to Order","4484","Yes","https://www.etsy.com/listing/974381245/vintage-diamond-wedding-band-in-14k","13","Art Deco band,GIFTS FOR HER,14k yellow god ring,milgrain design ring,vintage wedding band,gold rings women,vintage ring for her,anniversary gift,affordable ring,diamond wedding ban,antique design ring,promise ring for her,gift for her","31.03%","9","4.80","None","4.00 days","3 days","5 days","No","04 Mar, 2021","246","Physical","1649","No","No","Yes","5","Yes",
